nickname,contents,date,latitude,longitude
검은고양이, #교통 공덕역 6->5호선 환승하는 구간 사람들 엄청 몰리네요. 6호선이랑 공항철도까지 합쳐져서 그런가봐요,2023-04-13 08:51:21,37.5445416897534,126.951451177648
아이언맨, #교통 목요일 출근길에도 역시나 차량이 많아요. 서울 시내로 향하는 방면은 차가 끊임 없네요,2023-04-13 08:22:52,37.61835861,126.93288421
검은고양이, #날씨 오늘 미세먼지 매우 나쁨이래요. 날씨 기온 자체는 어제보단 높아진 것 같아요,2023-04-13 07:58:18,37.616098026440845,126.93284545420897
검은고양이, #일상 오늘 점심은 집 김밥! 끝도 없이 들어가네요. 혼자서 4줄은 먹은듯해요,2023-04-12 20:42:33,37.61469410376333,126.93317541218137
아이언맨, #교통 독바위역에서 불광초등학교 가는 길목인데 차량 많이 다니지 않아요.  #날씨 바람많이 불고 추워요,2023-04-12 19:47:07,37.61469410376333,126.93317541218137
아이언맨, #교통  #뉴스 구파발에서 출발하는 3호선 열차 시간표 바뀌었어요. 해당 사진이 최신이니 참고하세요,2023-04-12 19:05:52,37.61721658066905,126.932981143451
아이언맨, #교통 공덕역 5-6호선 환승하는 구간입니다. 응암순환열차 타러가는 방면 사람 참 많아요ㅜ,2023-04-12 18:26:45,37.543530049331636,126.95189540256291
검은고양이, #교통 여의도역 3번출구 무빙워크 퇴근하는 사람들 엄청 많아요. 여기저기 출구에서 자꾸 유입되는 느낌,2023-04-12 18:10:51,37.52467139525695,126.92602008310593
제이," #날씨 
현재 기온은 12도. 햇빛이 엄청 뜨거워요! 근데 바람이 불어요ㅋㅋ 얼른 에어컨 청소를 예약해둬야겠네요",2023-04-12 15:07:18,37.45589350372869,126.63732867532602
아이언맨, #뉴스 여의도ifc몰 옛날 더플레이스자리에 아그라 생기네요!! 지하에 아비꼬도 있는데 인도카레의 등장~~,2023-04-12 13:12:19,37.52500669902664,126.92688134685694
검은고양이, #날씨 여의도 현재 바람 엄청 많이 불고 있어요! 오전에는 없던 해도 나왔네요. 그런데 바람이 많이 불어서 좀 추워요,2023-04-12 11:53:16,37.52504890616753,126.92689183831598
흰둥이는잘말려,#화곡동소식 #신상가게 오픈한다는데 마라탕이네용?! 현수막 귀여워서 더 기대되는 #마라탕맛집 근데 언제 오픈할지~ 👀👀👀 궁금,2023-04-12 10:19:31,37.54831155701425,126.84678609072134
검은고양이, #교통 수요일 아침 독바위역 지나 불광역으로 향하는 방면 차량 줄이 길어요. 반대방면은 많지 않아요,2023-04-12 08:03:10,37.61832741929728,126.93290000352442
검은고양이, #날씨 오늘 아침 날씨는 좀 쌀쌀한 편이네요.  오늘도 미세먼지 심하대요. 날씨가 쌀쌀해서 쾌청할줄 알았는데ㅠ,2023-04-12 07:57:05,37.615426457658636,126.9329857593106
검은고양이, #일상 불광동 맛집 암사쪽갈비 추천해요. 1인분에 17000원이고 매운맛/안매운맛 있어요,2023-04-11 19:46:24,37.61138755856082,126.93184129491164
검은고양이, #교통 불광초등학교 앞 교통상황입니다. 통행하는 차량 많지 않은 편이네요,2023-04-11 19:15:40,37.61150703726831,126.93082755780561
아이언맨, #일상 점심은 코바치에서 쯔라시무시(?) 였나 제일 많이 먹는 회덮밥 먹었어요. 자주 드시는 분 말로는 오늘 회가 별로라네요,2023-04-11 18:46:36,37.5243165057689,126.924843406147
검은고양이, #뉴스 시청에 있는 서울 도서관 다들 아세요? 책도 많고 이용도 편리해요. 어플로 회원증 만들면 도서 예약도 가능하고 1회에 한하여 대출 연장도 됩니다,2023-04-11 18:36:59,37.566125020634054,126.97773178977147
검은고양이, #교통  #날씨 비가 왔어서 그런지 날씨가 쌀쌀해 졌어요. 광화문 사거리 퇴근시간이라 차는 더더욱 많아보이네요,2023-04-11 18:23:53,37.570132543368,126.97697723296189
아이언맨," #교통 퇴근길 정체가 6시도 전에 시작되었네요. 마포대교가는 방면, 신길 가는 방면 모두 많아요",2023-04-11 17:57:08,37.52664006318666,126.92660048615832
독립출판식목일," #일상  #교통 초록색 의자가 기억나는 무궁화호, 요즘은 새마을호 열차들이 무궁화호가 되었네요. 혹자는 왜 느린 무궁화호를 타냐고 하지만, 중국의 존 차오 목사님은 예수님 이야기 중국사람들에게 전해주려고 일부러 더 느린 열차를 타신다고 해요. 지금은 수감되어 있으신데 언젠가 자유롭게 신앙을 증언하실 그날을 간절히 소망합니다.

제 눈 앞에 있는 멋들어진 쾌속선이 있지만, 이렇게 창밖을 보고 앉을 수 있는 거북이 무궁화호 이용해보시면 어떠신가요?

이제 정말 출발!",2023-04-11 16:11:35,34.7919502412373,126.38739884438642
독립출판식목일," #일상 잠시 머무를 곳이 필요해서 깜짝 방문한 곳이에요. 앉아서 노트북을 폈더니, #강릉산불 #속보 발견하게 되어 침울해 있어요... 아무것도 도움이 될 수 없어 주변에 기도를 부탁드렸습니다.

우리가 아끼지 못한 결과가 이런 커다란 재난으로 돌아오는 것 같아 서글퍼요.",2023-04-11 14:12:10,34.7897803934279,126.383153578784
검은고양이, #교통  #날씨 비엔케이빌딩 앞 교통상황입니다. 차량보단 사람들이 더 많아요. 비가 살짝 오는 중인데 우산 없어도 괜찮을 것 같아요,2023-04-11 13:03:19,37.5251775245928,126.924876706923
검은고양이, #날씨 비가 왔었는지 조로가 젖어있네요. 바람 많이 불고 날씨가 많이 흐립니다,2023-04-11 11:28:07,37.5249785804444,126.925298305571
독립출판식목일," #일상 #우수영정류장 #이순신장군과조선을지킨백성들의마을
현지 어르신께 이순신 장군의 전쟁이야기를 들었어요!
열악한 환경에서도 우리 아군들의 사기를 위해 마을 여성들도 강강수월래를 돌았다고 합니다.

풀뿌리 한 없이 작아보이는 사람들도 담대한 믿음 있다면 자신의 희생도 마다하지 않고 행동하였던 점 잊지 않고 배워볼게요!

우리 조그만 벌레도 하나님의 마음을 알겠지요? :)

너희의 인내로 너희 영혼을 얻으리라
누가복음 21:19

By standing firm you will gain life.
Luke 21:19,NIV",2023-04-11 11:03:55,34.593634234111725,126.31408256210057
공공의아군, #일상 #치과 양심치과라고 소문난 #학동역 뉴서울치과 다녀왔어요...정말 의사선생님 스윗하시고 전문적이셨어요. 예약은 1주전에 전화하고 가야합니다. 칫솔질 이번에 새로 배우고 왔어요. 충치아니라서 넘 좋았네요.,2023-04-11 10:45:53,37.5150013678423,127.033173561371
흰둥이는잘말려,100호점 달성 #이벤트 4월 말까지이니! 이런 혜택은 누려야죠💸💸 #짠테크 #커피값도아끼자,2023-04-11 09:26:41,37.5600026880216,126.855441698893
아이언맨, #날씨 여의도역 내리자마자 바람 엄청 부네요. 비예보 시간이 조금 당겨졌어요. 곧 비가 오려나봐요,2023-04-11 08:57:14,37.52515206636312,126.92661840978427
검은고양이, #교통 방금 열차가 지나가긴 했지만 출근시간대 독바위역은 사람 별로 없어요,2023-04-11 08:09:30,37.6184141599944,126.933053652461
아이언맨, #날씨 어제는 아침에 이 도로가 한산한 편이었는데 화요일이 되니 다시 꽉 찼어요,2023-04-11 08:00:15,37.61841533774495,126.93286771802188
아이언맨, #날씨 오늘 날씨가 많이 흐리네요. 바람도 많이 부네요. 이따 돌풍을 동반한 비가 온다던데.. 우산 챙기셨나요?,2023-04-11 07:55:39,37.615069267375176,126.93335236062008
독립출판식목일, #일상 예수 우리 왕이여 이곳에 오셔서 보좌로 주여 임하사 찬양을 받아주소서! #충신교회 #이순신장군의울둘목근처,2023-04-10 23:11:11,34.55987460843565,126.39997291386152
검은고양이, #교통 불광에서 연신내가는 방면 아직도 차 많아요. 반대로 연신내에서 불광 넘어가는 차량은 많지는 않아요,2023-04-10 21:52:20,37.609660212016095,126.93046585859479
도토리,"저녁으로 서오릉에 최근에 생긴 순대상회집 가봤어요 
간이 쎄지 않고 적당해서 좋아요~~ 후식으로 매실차도 있더라구요😆 #서오릉  #일상 ",2023-04-10 21:19:01,37.6279527517853,126.888706065215
아이언맨, #일상 오늘 하루 커피를 너무 많이 마셨는데 스벅에서 마실게 없어서 또 커피를.. 대신 물 많이 샷은 한개만 넣었어요,2023-04-10 20:35:21,37.60963602427255,126.93048399740002
검은고양이, #교통 공덕역 6호선 응암순환행 사람 많지 않아요. 열차 안에도 낑길 정도는 아닙니다,2023-04-10 19:44:01,37.543530049331636,126.95189540256291

